# Autonóm kör-pipeline sora (ADR 0087 §5). Egy sor = egy kör.
# Oszlopok TAB-bal elválasztva:
#   round   brief                                  engine   adr    status
# status: prepared | pending | running | done | halted
# engine: auto | minimax | codex | terra | sonnet-impl
#   auto = MiniMax-first router (2 M3 megoldási kör, szükség esetén 1 Terra)
#   minimax|codex = örökölt, kézi reprodukciós override
#   terra = a nyilvántartás `terra` sora (~/.codex-terra, gpt-5.6-terra)
# A '#'-tel kezdődő sorokat a driver átugorja.
#
# USER-DÖNTÉS 2026-08-25: ELŐSZÖR A TELJES UI (Ch13) KÉSZÜLJÖN EL. A lánc
# kizárólag a Ch13 sávot viszi, amíg az E13-R36 (vizuális regresszió és
# epic-zárás) merge nem lesz. Ezért MINDEN nem-E13 `pending` sor `hold`-ra
# váltott (29 sor: E09-R28/R29/R31/R32 és az E10 sáv nyitott sorai); az E14
# sáv `prepared`, azt a driver eleve nem választja. A driver csak `pending`
# sort admittál (round-pipeline.sh:2462-2464, round-slots.py:309), tehát a
# `hold` a sávok kikapcsolásának sanctionált módja — ugyanaz az érték, amit a
# driver maga is ír (round-pipeline.sh:1467).
#
# MÉRVE, hogy ez a Ch13 láncot NEM lassítja: minden E13 brief előfeltétele
# kizárólag az ELŐZŐ E13 kör (R16←R15, R17←R16, … R36←R01–R35), kereszt-epic
# előfeltétel egyik E13 briefben sincs. Az `unmet_prerequisites` amúgy is
# epicen belül sorosít (round-slots.py:137-141), tehát a 2 slot mellett is
# egyszerre egy E13 kör fut.
#
# VISSZAKAPCSOLÁS az UI elkészülte után: a `hold` -> `pending` csere ezeken a
# sorokon, egyetlen commitban. A holdok NEM járnak le maguktól.
#
# USER-DÖNTÉS 2026-08-21 (a GPT-kvóta elfogyott): a ChatGPT Pro előfizetés
# kerete kimerült, tehát a Codex-oldal (Sol ÉS Terra, `gpt-5.6-*`) NEM
# futtatható. Az érvényes felállás ezért: orchestrátor/reviewer a **Claude
# Sonnet 5 `--effort high`**, implementer a **`minimax`** (MiniMax-M3,
# ~/.claude-minimax, saját API-kulcs) — MINDEN nyitott (pending | prepared |
# hold) sor engine-je `minimax`. A rotációt a commitolt
# docs/execution/orchestrator-rotation fájl hordozza (`claude`; file >
# PIPELINE_ORCH_ROTATION env > script-default), a Codex-oldalt pedig a
# `fallback_engine=none` script-default zárja ki (orchestrator_available).
# Függetlenség: Claude Sonnet 5 (orchestrátor) ≠ MiniMax-M3 (implementer),
# és a `minimax` sor auth_env-je saját kulcs, tehát nem a Claude-keretből
# megy — `engine_uses_claude_quota` fail-closed kulcsán mérve független.
#
# Az ELŐZŐ döntés (2026-08-20, Pro-keret égetése: minden nyitott sor `terra`,
# orchestrátor Sol) ezzel LEZÁRULT; a `terra`/`codex` sorok csak a lezárt
# (`done`) sorokban maradnak, történeti tényként.
# Az ADR 0069 mért motor-szétosztási szabálya (minimax vs codex) továbbra is
# FELFÜGGESZTVE marad, amíg a Codex-oldal nem futtatható: a mezőny egyetlen
# elérhető implementere a `minimax` (tartalék: `sonnet-impl`, de az a
# Claude-keretből megy és a claude-orchestrátorral ütközik → H-INDEP).
# A prepared sorokat a driver nem indítja el; az Epic 2 lezárása és emberi
# jóváhagyás után az első indítható kör státusza kézzel pendingre állítható.
#
# Az E02 sorok motorját nem írjuk át visszamenőleg.
E99-R13	docs/rounds/e99-r13-gov-30c-5-runner-audio-path-and-wiring.md	codex	0254	done
#
# Epic 7 (AI Practice Generator) — user-döntés 2026-08-15: „folytassuk a
# fejlesztést … indítsd az Epic 7-et". Előfeltétel-ellenőrzés MÉRVE: a SDD Ch8
# §4.3 szerint a függőségek „előnyösek, de nem minden körhöz kötelezők", és
# hiányzó előfeltételhez fake/legacy adapter kell — az Epic 6 shadow-only
# állapota tehát NEM blokkolja az indulást. Fontos korlát ugyanonnan: „A
# generátor domainjét nem szabad az ideiglenes adapterhez igazítani."
#
# A briefeket KÖRÖNKÉNT írjuk, nem batch-ben (egy session = egy kör). Indok:
# az előre írt briefek mért hézagokat termeltek (E99-R09..R13: hiányzó
# termelő, stage-sapka, teszt-fake-ek, implementor-őr), és a hétnapos kvóta
# 2026-08-15-én 77%-on állt.
E07-R01	docs/rounds/e07-r01-planner-baseline-adrs-and-flags.md	minimax	0255-0256	done
E07-R02	docs/rounds/e07-r02-typed-ids-enums-and-domain-primitives.md	minimax	0257	done
E07-R03	docs/rounds/e07-r03-goal-availability-and-constraints.md	minimax	0258	done
E07-R04	docs/rounds/e07-r04-generation-request-and-draft-persistence.md	minimax	0259	done
E07-R05	docs/rounds/e07-r05-skill-evidence-normalisation.md	codex	0260	done
E07-R06	docs/rounds/e07-r06-skill-estimate-reducer.md	codex	0261	done
E07-R07	docs/rounds/e07-r07-legacy-evidence-adapters.md	minimax	nincs	done
E07-R08	docs/rounds/e07-r08-practice-catalog-adapter.md	minimax	0262	done
E07-R09	docs/rounds/e07-r09-exercise-prescription.md	minimax	nincs	done
E07-R10	docs/rounds/e07-r10-adaptive-practice-plan-domain.md	codex	nincs	done
E07-R11	docs/rounds/e07-r11-plan-validator-and-repair.md	codex	0263	done
E07-R12	docs/rounds/e07-r12-skill-priority-engine.md	codex	0264	done
E07-R13	docs/rounds/e07-r13-candidate-selector.md	codex	nincs	done
E07-R14	docs/rounds/e07-r14-time-budget-allocator.md	codex	nincs	done
E07-R15	docs/rounds/e07-r15-weekly-scheduler.md	codex	nincs	done
E07-R16	docs/rounds/e07-r16-progression-policy.md	codex	0265	done
E07-R17	docs/rounds/e07-r17-spaced-repetition.md	minimax	nincs	done
E07-R18	docs/rounds/e07-r18-generation-orchestrator.md	codex	0266	done
E07-R19	docs/rounds/e07-r19-local-plan-repository.md	codex	0267	done
E07-R20	docs/rounds/e07-r20-plan-setup-wizard.md	minimax	nincs	done
E07-R21	docs/rounds/e07-r21-plan-preview-and-explanation.md	minimax	nincs	done
E07-R22	docs/rounds/e07-r22-weekly-and-today-screen.md	minimax	nincs	done
E99-R14	docs/rounds/e99-r14-gov-08-engine-policy-measured.md	minimax	0307	done
E99-R15	docs/rounds/e99-r15-gov-09-halt-escalation.md	codex	nincs	done
E99-R16	docs/rounds/e99-r16-gov-10-round-granularity.md	minimax	nincs	done
E99-R17	docs/rounds/e99-r17-gov-11-l10n-parallel-safety.md	minimax	nincs	done
E99-R18	docs/rounds/e99-r18-gov-12-generated-public-barrels.md	codex	nincs	done
E99-R19	docs/rounds/e99-r19-gov-13-chain-hygiene.md	terra	nincs	done
E99-R20	docs/rounds/e99-r20-gov-14-round-landing-automation.md	terra	0313	done
E07-R23	docs/rounds/e07-r23-plan-compiler-and-execution.md	codex	0268	done
E07-R24	docs/rounds/e07-r24-song-goal-integration.md	codex	nincs	done
E07-R25	docs/rounds/e07-r25-analysis-and-vision-evidence.md	codex	0319	done
E99-R21	docs/rounds/e99-r21-gov-15-gate-step-taxonomy.md	minimax	0314	hold
E99-R22	docs/rounds/e99-r22-gov-16-halt-guard-ledger.md	terra	0315	done
E99-R23	docs/rounds/e99-r23-gov-17-gate-edit-policy.md	minimax	0372	hold
E07-R26	docs/rounds/e07-r26-outcome-ingestion-and-revision.md	codex	nincs	done
E07-R27	docs/rounds/e07-r27-missed-day-and-pause.md	codex	0269	done
E07-R28	docs/rounds/e07-r28-planner-assist-gateway.md	codex	0270	done
E07-R29	docs/rounds/e07-r29-accessibility-privacy-hardening.md	minimax	nincs	done
E07-R30	docs/rounds/e07-r30-evaluation-and-epic-closure.md	codex	nincs	done
#
# ===== EPIC 8 — Gamification (Chapter 9, 30 kör) =====
# Briefek előre megírva 2026-08-18 (main @ ea6569fb), mind `brief-lint --level
# strict` tiszta. Az elvi alapot a MÁR MEGÍRT ADR 0289 (az elsajátítottság
# bizonyíték, nem XP) és ADR 0290 (együttérző széria, idempotens beváltás) adja;
# az új ADR-számok (0300-0320) FOGLALTAK, a dokumentumot a kör indítási
# pre-flightjában a Claude írja meg a brief §5-éből.
# A motor-oszlop GÉPI: a brief risk + allowed_paths értékeiből számolt
# (tools/tests/test_pipeline_integration.py::test_open_rounds_follow_the_
# measured_engine_rule) — kézzel NEM felülírandó.
#
E08-R01	docs/rounds/e08-r01-gamification-baseline-and-principles.md	minimax	nincs	done
E08-R02	docs/rounds/e08-r02-canonical-activity-events.md	codex	0300	done
E08-R03	docs/rounds/e08-r03-reward-ledger-and-idempotency.md	codex	0301	done
E08-R04	docs/rounds/e08-r04-activity-outbox-and-reliable-processing.md	codex	0302	done
E08-R05	docs/rounds/e08-r05-reward-eligibility-and-trust-policy.md	codex	0303	done
E08-R06	docs/rounds/e08-r06-xp-policy-engine-and-diminishing-returns.md	codex	0304	done
E08-R07	docs/rounds/e08-r07-level-curve-and-profile-projection.md	codex	0305	done
E08-R08	docs/rounds/e08-r08-gamification-repository-and-storage-schema.md	terra	0306	done
E08-R09	docs/rounds/e08-r09-legacy-progress-adapter-and-backfill.md	terra	0307	done
E08-R10	docs/rounds/e08-r10-streak-v2-domain-and-legacy-migration.md	terra	0308	done
E08-R11	docs/rounds/e08-r11-qualified-day-planned-rest-and-recovery.md	terra	0309	done
E08-R12	docs/rounds/e08-r12-streak-ui-v2-and-recovery-flow.md	terra	nincs	done
E08-R13	docs/rounds/e08-r13-achievement-domain-and-catalog.md	terra	0310	done
E08-R14	docs/rounds/e08-r14-achievement-evaluator-and-projection.md	terra	0311	done
E08-R15	docs/rounds/e08-r15-achievement-ui-and-evidence.md	terra	nincs	done
E08-R16	docs/rounds/e08-r16-quest-domain-objective-and-lifecycle.md	terra	0382	done
E08-R17	docs/rounds/e08-r17-daily-quest-generator.md	terra	0313	done
E08-R18	docs/rounds/e08-r18-weekly-quest-and-consistency.md	terra	nincs	done
E08-R19	docs/rounds/e08-r19-challenge-v2-and-legacy-migration.md	minimax	0314	done
E08-R20	docs/rounds/e08-r20-quest-and-challenge-ui.md	minimax	nincs	done
E08-R21	docs/rounds/e08-r21-mastery-milestone-domain-and-evaluator.md	minimax	0315	done
E08-R22	docs/rounds/e08-r22-reward-inbox-and-celebration.md	minimax	0316	done
E08-R23	docs/rounds/e08-r23-gamification-hub-and-level-ui.md	minimax	nincs	done
E08-R24	docs/rounds/e08-r24-practice-and-learn-integration.md	minimax	0317	done
E08-R25	docs/rounds/e08-r25-song-trainer-and-setlist-integration.md	minimax	nincs	done
E08-R26	docs/rounds/e08-r26-cross-feature-gamification-integration.md	minimax	nincs	done
E08-R27	docs/rounds/e08-r27-gamification-accessibility-and-settings.md	minimax	0318	done
E08-R28	docs/rounds/e08-r28-ledger-sync-contract-and-merge.md	minimax	0319	done
E08-R29	docs/rounds/e08-r29-integrity-balance-and-ci-guards.md	minimax	0320	hold
E08-R30	docs/rounds/e08-r30-epic-08-migration-regression-and-closure.md	minimax	nincs	done
#
# SORREND-VÁLTÁS 2026-08-23 (user-döntés, JAVÍTVA ugyanaznap): a Chapter 13 sáv
# a nyitott sorok ELEJÉRE került, mert a második slot ezt a sávot viszi (Opus 5 max
# orchestrátor + `sonnet-impl` implementer). MÉRT ok, amiért a puszta sorrend
# elég és nincs szükség slot-rögzítésre: két E13-kör SOHA nem diszjunkt (mind
# osztozik a `lib/core/design_system/public.dart` barrelen és a
# `component_catalog_screen.dart`-on), tehát a tervező egyszerre legfeljebb
# EGY UI-kört admittál, a másik slot pedig automatikusan a következő diszjunkt
# sorra (E09, majd Epic 10) esik. MÉRT hiba az első próbálkozásban: a blokk az
# E09 MÖGÉ került, és mivel két egymást követő E09-kör diszjunkt LEHET (mérve:
# E09-R16 ↔ E09-R17), a tervező mindkét slotot E09-cel töltötte volna fel — az
# UI-sáv sosem kapott volna slotot. A korábbi, 2026-08-15-i sorrend-indoklás
# (Ch14 R01-R13 elöl) a lenti E14 blokknál változatlanul áll.
#
# ===== 3. SÁV — Chapter 13 (UI/UX Design System) =====
# A queue-ban az E14 blokk MÖGÉ kerül: user-döntés 2026-08-15 szerint előbb a
# felismerés igazmondása (Ch14 R01-R13), utána a design-rendszer. A briefek
# viszont előre elkészülnek, hogy a lánc ne álljon meg brief-írásra.
# Az `E13` a FEJEZETET jelöli, nem epicet.
E13-R01	docs/rounds/e13-r01-ui-baseline-inventory.md	terra	nincs	done
E13-R02	docs/rounds/e13-r02-design-system-foundation.md	terra	0273	done
E13-R03	docs/rounds/e13-r03-semantic-colors-and-themes.md	terra	nincs	done
E13-R04	docs/rounds/e13-r04-typography-and-text-scale.md	terra	nincs	done
E13-R05	docs/rounds/e13-r05-spacing-and-surfaces.md	sonnet-impl	nincs	done
E13-R06	docs/rounds/e13-r06-motion-and-reduced-motion.md	sonnet-impl	0274	done
E13-R07	docs/rounds/e13-r07-iconography-and-guitar-glyphs.md	sonnet-impl	nincs	done
E13-R08	docs/rounds/e13-r08-adaptive-scaffold-and-navigation.md	sonnet-impl	0275	done
E13-R09	docs/rounds/e13-r09-stage-scaffold-and-transport.md	sonnet-impl	0276	done
E13-R10	docs/rounds/e13-r10-async-state-components.md	sonnet-impl	0277	done
E13-R11	docs/rounds/e13-r11-actions-and-forms.md	sonnet-impl	nincs	done
E13-R12	docs/rounds/e13-r12-cards-badges-and-status.md	sonnet-impl	0278	done
E13-R13	docs/rounds/e13-r13-overlays-and-confirmations.md	sonnet-impl	0279	done
E13-R14	docs/rounds/e13-r14-accessibility-toolkit.md	sonnet-impl	0280	done
E13-R15	docs/rounds/e13-r15-localization-resilience.md	sonnet-impl	nincs	done
E13-R16	docs/rounds/e13-r16-launch-and-onboarding.md	sonnet-impl	0281	done
E13-R17	docs/rounds/e13-r17-today-practice-profile-hubs.md	sonnet-impl	nincs	done
E13-R18	docs/rounds/e13-r18-live-stage-ui.md	sonnet-impl	nincs	done
E13-R19	docs/rounds/e13-r19-tuner-and-metronome-ui.md	sonnet-impl	nincs	done
E13-R20	docs/rounds/e13-r20-chords-and-learning-ui.md	sonnet-impl	0282	done
E13-R21	docs/rounds/e13-r21-practice-session-ui.md	sonnet-impl	nincs	done
E13-R22	docs/rounds/e13-r22-practice-results-and-speed-builder.md	sonnet-impl	0283	done
E13-R23	docs/rounds/e13-r23-song-library-and-setlists.md	sonnet-impl	nincs	done
E13-R24	docs/rounds/e13-r24-song-import-and-editor.md	sonnet-impl	0284	done
E13-R25	docs/rounds/e13-r25-song-trainer-and-setlist-run.md	sonnet-impl	nincs	done
E13-R26	docs/rounds/e13-r26-analyze-recording-and-processing.md	sonnet-impl	0285	done
E13-R27	docs/rounds/e13-r27-analysis-results-ui.md	sonnet-impl	0286	done
E13-R28	docs/rounds/e13-r28-unified-library.md	sonnet-impl	nincs	done
E13-R29	docs/rounds/e13-r29-coach-tutor-and-debrief.md	sonnet-impl	0287	done
E13-R30	docs/rounds/e13-r30-vision-ui.md	sonnet-impl	0288	done
E13-R31	docs/rounds/e13-r31-progress-and-skills.md	sonnet-impl	0289	done
E13-R32	docs/rounds/e13-r32-gamification-ui.md	sonnet-impl	0290	done
E13-R33	docs/rounds/e13-r33-community-feed-and-posts.md	sonnet-impl	0291	done
E13-R34	docs/rounds/e13-r34-community-challenges-and-safety.md	sonnet-impl	nincs	done
E13-R35	docs/rounds/e13-r35-account-privacy-and-share.md	sonnet-impl	0292	done
E13-R36	docs/rounds/e13-r36-visual-regression-and-closure.md	sonnet-impl	nincs	done
#
# Chapter 12 sáv (Release Roadmap, Sprint Planning & Final Integration) —
# ELŐRE MEGÍRT briefek, 2026-08-27, `main @ 9ca4a0dc`. USER-DÖNTÉS ugyanaznap:
#   (1) a Ch12 sáv a Ch13 (teljes UI) elkészülte UTÁN indul, 2 párhuzamos
#       sloton, Opus 5 orchestrátorral és Claude Sonnet 5 (`--effort high`)
#       implementerrel;
#   (2) az Epic 10 (Offline AI, `E10-*` sáv) marad UTOLSÓNAK — a Ch12 sáv
#       ELŐBB fut le nála.
# A sor ezért `hold`: a driver csak `pending` sort admittál
# (round-pipeline.sh:2462-2464, round-slots.py:309).
#
# ✅ AKTIVÁLVA 2026-08-27 (user: „indítsd el a fejlesztési pipeline-t"), miután
# az `E13-R36` merge-elve lezárta a Ch13 UI-sávot. A három lépés EGY commitban
# megtörtént: `hold` -> `pending`, engine `minimax` -> `sonnet-impl`, és a
# `tools/tests/test_pipeline_integration.py`
# `test_open_rounds_follow_the_measured_engine_rule` carve-outja mostantól az
# `E12-` előtagra is szól.
#
# A sáv epicen BELÜL sorosít (round-slots.py:125-146: minden korábbi, nem `done`
# E12-sor blokkol), tehát a 2 slot mellett is EGYSZERRE EGY E12 kör fut. A
# második slot kihasználásához egy másik, fájl-diszjunkt sávot kell `pending`-re
# állítani (E09 maradék: R28/R29/R31/R32, vagy a Ch14 `prepared` sorai) —
# user-döntés.
#
# A Chapter 12 fájlja 36 kört tartalmaz (a 00-index „42" értéke MÉRT hiba, az
# E12-R02 javítja). ADR-tartomány: 0443-0465, a Ch12 batch osztotta ki.
#
E12-R01	docs/rounds/e12-r01-program-baseline-and-release-history-audit.md	sonnet-impl	nincs	done
E12-R02	docs/rounds/e12-r02-sdd-index-and-dependency-graph.md	sonnet-impl	0443	done
E12-R03	docs/rounds/e12-r03-delivery-workflow-and-branch-protection.md	sonnet-impl	0444	done
E12-R04	docs/rounds/e12-r04-environment-and-channel-isolation.md	sonnet-impl	0445	done
E12-R05	docs/rounds/e12-r05-feature-flag-registry-and-kill-switch.md	sonnet-impl	0446	done
E12-R06	docs/rounds/e12-r06-versioning-provenance-and-sbom.md	sonnet-impl	0447	done
E12-R07	docs/rounds/e12-r07-production-signing-and-secret-hardening.md	sonnet-impl	0448	done
E12-R08	docs/rounds/e12-r08-staging-backend-migrations-and-recovery.md	sonnet-impl	0449	done
E12-R09	docs/rounds/e12-r09-domain-event-catalog-and-schema-registry.md	sonnet-impl	0468	done
E12-R10	docs/rounds/e12-r10-idempotent-dispatcher-and-outbox.md	sonnet-impl	0451	done
E12-R11	docs/rounds/e12-r11-end-to-end-test-harness.md	sonnet-impl	0452	done
E12-R12	docs/rounds/e12-r12-release-fixture-corpus-and-golden-data.md	sonnet-impl	0453	done
E12-R13	docs/rounds/e12-r13-device-matrix-and-device-lab.md	sonnet-impl	nincs	done
E12-R14	docs/rounds/e12-r14-performance-budget-harness.md	sonnet-impl	0454	done
E12-R15	docs/rounds/e12-r15-resource-coexistence-policy.md	sonnet-impl	0455	done
E12-R16	docs/rounds/e12-r16-ai-release-gate-aggregation.md	sonnet-impl	0456	done
E12-R17	docs/rounds/e12-r17-privacy-data-inventory-and-consent-enforcement.md	sonnet-impl	0457	done
E12-R18	docs/rounds/e12-r18-threat-model-and-release-security-scan.md	sonnet-impl	0458	done
E12-R19	docs/rounds/e12-r19-privacy-safe-observability-and-slo.md	sonnet-impl	0459	done
E12-R20	docs/rounds/e12-r20-accessibility-and-localization-release-audit.md	sonnet-impl	nincs	done
E12-R21	docs/rounds/e12-r21-content-catalog-and-pedagogical-readiness.md	sonnet-impl	0460	done
E12-R22	docs/rounds/e12-r22-beta-distribution-and-feedback.md	sonnet-impl	0461	done
E12-R23	docs/rounds/e12-r23-legacy-migration-release-candidate.md	sonnet-impl	0462	done
E12-R24	docs/rounds/e12-r24-store-listing-and-legal-package.md	sonnet-impl	nincs	done
E12-R25	docs/rounds/e12-r25-release-candidate-assembly.md	sonnet-impl	0463	done
E12-R26	docs/rounds/e12-r26-rollback-and-disaster-recovery-drill.md	sonnet-impl	nincs	done
E12-R27	docs/rounds/e12-r27-closed-beta-launch-and-monitoring.md	sonnet-impl	nincs	done
E12-R28	docs/rounds/e12-r28-beta-stabilization-and-scope-cut.md	sonnet-impl	0464	done
E12-R29	docs/rounds/e12-r29-open-beta-and-canary-cohort.md	sonnet-impl	nincs	done
E12-R30	docs/rounds/e12-r30-feature-freeze-and-final-regression.md	sonnet-impl	nincs	done
E12-R31	docs/rounds/e12-r31-production-deployment-and-internal-cohort.md	sonnet-impl	nincs	done
E12-R32	docs/rounds/e12-r32-staged-rollout-1-to-20-percent.md	sonnet-impl	nincs	done
E12-R33	docs/rounds/e12-r33-staged-rollout-50-to-100-and-ga.md	sonnet-impl	nincs	done
E12-R34	docs/rounds/e12-r34-post-launch-stabilization-and-hotfix.md	sonnet-impl	0465	done
E12-R35	docs/rounds/e12-r35-technical-debt-and-flag-cleanup.md	sonnet-impl	nincs	done
E12-R36	docs/rounds/e12-r36-program-completion-and-next-roadmap.md	sonnet-impl	nincs	done
#
# Chapter 15 sáv (UI-aktiválás és -befejezés) — USER-DÖNTÉS 2026-08-28:
# „minden legyen migrálva, javítva, hogy lássam a valódi appot, ami a teljes
# backendet lefedi". A sáv a MÁSODIK sloton fut, a Ch12 release-sáv MELLETT:
# a két sáv fájlhalmaza diszjunkt (Ch12 = docs/release, tool/release, backend
# release-tesztek, lib/core/{events,resources,telemetry,feature_flags};
# Ch15 = lib/features/**, lib/app/strumsight_app.dart, test/features/**,
# test/ui/**), a diszjunktságot pedig a driver MINDEN firingnél újra méri
# (round-slots.py).
#
# MÉRT kiinduló állapot (2026-08-28, main @ 4cb32eb0): 43/96 képernyő migrált
# (44,8%); az app futásidejű témája MÉG a legacy AppTheme (a design-rendszer
# három témája SEHOL nincs regisztrálva); az adaptív shell MINDEN környezetben
# KI (ADR 0275: a bekapcsolás user-döntés — most megkaptuk); a Community
# backend 13 routere NINCS felcsatolva a main.py-ban.
#
# Implementer `sonnet-impl` (Claude Sonnet 5 --effort high), orchestrátor
# Opus 5 — a router-CI carve-out ezért az `E15-` előtagra is szól.
#
E15-R01	docs/rounds/e15-r01-design-system-theme-adoption.md	sonnet-impl	0466	done
E15-R02	docs/rounds/e15-r02-adaptive-shell-default-and-overflow-fixes.md	sonnet-impl	0467	done
E15-R03	docs/rounds/e15-r03-legacy-reachability-audit-and-retirement.md	sonnet-impl	0468	done
E15-R04	docs/rounds/e15-r04-practice-and-learn-migration.md	sonnet-impl	nincs	done
E15-R05	docs/rounds/e15-r05-song-trainer-migration.md	sonnet-impl	nincs	done
E15-R06	docs/rounds/e15-r06-legacy-song-library-progress-migration.md	sonnet-impl	nincs	done
#
# ============================================================================
# A Ch15 (UI) SÁV LEÁLLÍTVA — user-döntés, 2026-09-01: "az E15-öt várjuk meg,
# amíg befejezi ezt a kört, de utána állítsd le; fusson csak egy slot a 12-es
# epiccel."
#
# A döntés pillanatában MÉRT állapot: az E15-R07 `stopped` jelzéssel MÁR
# megállt (H3, jogos STOP — hiányzó kompozíciós réteg), az önjavító kör
# beszúrta elé az E15-R14-et, és az E15-R14 MÉG NEM INDULT EL (nincs ága az
# originon). Vagyis nem vágtunk félbe futó kört: a sávon nem volt munka.
#
# VISSZAKAPCSOLVA 2026-09-02 (user-go: „szeretném, ha az egész fejlesztett kód
# működőképes lenne az UI-val együtt"): mind a nyolc E15 sor `pending`, és a
# `docs/execution/pipeline-slots` 1 -> 2, tehát a Ch12 és a Ch15 sáv ismét
# PÁRHUZAMOSAN fut (a diszjunktságot a driver minden firingnél újraméri).
# A sorrend KÖTÖTT marad: az E15-R14 az E15-R07 előfeltétele (ADR 0112
# önjavító kör, a §0.0.B revízió), ezért az R14 megy elsőként.
# ============================================================================
# BESZÚRT ELŐKÉSZÍTŐ KÖR (ADR 0112 önjavító kör, E15-R07 / H3, 2026-09-01):
# az E15-R07 F1 fázisa (route + flag) MÉRTEN nem végezhető el, mert a
# practice_generator alatt NULLA Riverpod-provider van és a
# PracticeEvidenceRepository-nak NULLA konkrét implementációja — a feloldás
# ÚJ data/ + presentation/providers/ kód, amit az E15-R07 saját STOP-mondata
# önálló körre utal. Az E15-R14 EZT szállítja. A sor SZÁNDÉKOSAN az E15-R07
# FÖLÖTT áll: a `round-slots.py unmet_prerequisites` az epicen belül SOR-
# SORRENDBEN blokkol (round-slots.py:137-141), tehát az E15-R07 addig nem
# admittálható, amíg az E15-R14 nem `done`. Az E15-R07 briefjének §0.0.B
# revíziója ugyanezt az előfeltételt szövegesen is kimondja.
E15-R14	docs/rounds/e15-r14-practice-generator-composition-layer.md	sonnet-impl	0482	done
E15-R07	docs/rounds/e15-r07-practice-generator-migration.md	sonnet-impl	0480	done
E15-R08	docs/rounds/e15-r08-gamification-migration.md	sonnet-impl	nincs	pending
E15-R09	docs/rounds/e15-r09-ai-tutor-migration.md	sonnet-impl	nincs	pending
E15-R10	docs/rounds/e15-r10-analysis-migration.md	sonnet-impl	nincs	pending
E15-R11	docs/rounds/e15-r11-vision-onboarding-community-migration.md	sonnet-impl	nincs	pending
E15-R12	docs/rounds/e15-r12-backend-mounting-and-end-to-end.md	sonnet-impl	0469	pending
E15-R13	docs/rounds/e15-r13-ui-closure-and-release-evidence.md	sonnet-impl	nincs	pending
#
# Chapter 16 sáv (Kompozíció és rollout) — USER-DÖNTÉS 2026-09-02: „szeretném,
# ha az egész fejlesztett kód működőképes lenne az UI-val együtt". A Ch15 a
# felületet migrálja; ez a sáv a MÖGÖTTE lévő bekötést zárja le.
#
# MÉRT kiváltó okok (main @ 11d0d2bb):
#   * a gamification feature-ben NULLA Riverpod-provider van, a router pedig
#     konstans placeholderekkel építi a képernyőket (activeQuestCount: 0,
#     masteryUnlockedCount: 0, progressByAchievement: {}, dailyChallenge: null,
#     weeklyConsistencyDays: 0) — 8 db TODO(E08-R30) markerrel;
#   * a progress_v2 ELÉRHETETLEN: a /profile/progress ma is a legacy
#     ProgressScreen-t építi, a két új képernyő projekcióját SENKI nem állítja
#     elő (0 hivatkozás a feature-en kívül);
#   * a rollout-kapuk (vision 10, analysis 10, tutor 2, generator 2, community 5)
#     alapból KI vannak — egy sima buildben a felhasználó ezeket nem éri el.
#
# Implementer `sonnet-impl`, orchestrátor Opus 5 — a router-CI carve-out ezért
# az `E16-` előtagra is szól.
#
E16-R01	docs/rounds/e16-r01-gamification-composition-layer.md	sonnet-impl	0490	pending
E16-R02	docs/rounds/e16-r02-progress-projection-and-router-placeholders.md	sonnet-impl	0491	pending
E16-R03	docs/rounds/e16-r03-capability-rollout-decisions.md	sonnet-impl	0492	pending
E16-R04	docs/rounds/e16-r04-live-backend-end-to-end.md	sonnet-impl	0493	pending
E16-R05	docs/rounds/e16-r05-full-app-verification-and-release.md	sonnet-impl	nincs	pending
#
# ===== EPIC 9 — Community Platform (Chapter 10, 32 kör) =====
# Batch-előkészítve 2026-08-22 (user-döntés: a lánc E08 lezárása után
# megállás nélkül folytassa Epic 9-cel, ne álljon meg epic-határon emberi
# döntésre várva — ugyanaz a minta, mint a Ch13/Ch14 sávok előre megírt
# briefjei). Az ADR-tartomány 0395-0419 FOGLALT a batch-íráskor mért
# legmagasabb szám (0394, E08-R28 pre-flightja) után; a pontos szám minden
# egyes körben a `reserve-adr` foglalóval ÚJRA ellenőrizendő a kör indítási
# pre-flightjában — a batch-írt szám driftelhet (mérve minden korábbi
# batchnél, pl. E08-R27/R28/R29/R30). A Chapter 13 sáv community UI körei
# (E13-R33..R35, lásd a 3. sáv blokkját lent) erre a rétegre épülnek majd —
# a saját pre-flightjukban kell ellenőrizniük az akkor tényleges Epic 9
# fájlszerkezetet, mert az `E13-R33` `allowed_paths`-a ma egy egyszerűsített
# `lib/features/community/{profile,feed,posts}/` elrendezést feltételez,
# nem az itt lefektetett `domain/application/data/presentation` réteges
# szerkezetet.
E09-R01	docs/rounds/e09-r01-community-baseline-and-feature-flags.md	minimax	0395	done
E09-R02	docs/rounds/e09-r02-backend-community-module-and-migration.md	minimax	0396	done
E09-R03	docs/rounds/e09-r03-public-identity-and-handle-policy.md	minimax	0397	done
E09-R04	docs/rounds/e09-r04-profile-privacy-and-audience-policy.md	minimax	0398	done
E09-R05	docs/rounds/e09-r05-flutter-community-domain-and-public-api.md	minimax	0399	done
E09-R06	docs/rounds/e09-r06-profile-onboarding-and-editing.md	minimax	nincs	done
